system:index,01-2018 to 02-2018,01-2019 to 02-2019,01-2020 to 02-2020,02-2018 to 03-2018,02-2019 to 03-2019,02-2020 to 03-2020,03-2018 to 04-2018,03-2019 to 04-2019,03-2020 to 04-2020,04-2018 to 05-2018,04-2019 to 05-2019,04-2020 to 05-2020,05-2018 to 06-2018,05-2019 to 06-2019,05-2020 to 06-2020,06-2018 to 07-2018,06-2019 to 07-2019,06-2020 to 07-2020,07-2018 to 08-2018,07-2019 to 08-2019,07-2020 to 08-2020,08-2018 to 09-2018,08-2019 to 09-2019,08-2020 to 09-2020,09-2018 to 10-2018,09-2019 to 10-2019,09-2020 to 10-2020,10-2018 to 11-2018,10-2019 to 11-2019,10-2020 to 11-2020,11-2018 to 12-2018,11-2019 to 12-2019,11-2020 to 12-2020,12-2018 to 01-2019,12-2019 to 01-2020,12-2020 to 01-2021,date,.geo
1105,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1106,0.33169251680374146,0.35737594962120056,0.3204883933067322,0.1901019811630249,0.27104461193084717,0.3054068386554718,0.3338404595851898,0.34332236647605896,0.3394452929496765,0.2848064601421356,0.3777467906475067,0.3288728892803192,0.4090040326118469,0.1883416622877121,0.37363868951797485,,,0.41777297854423523,0.4446110129356384,,0.3196030259132385,,0.28439244627952576,0.10525327920913696,0.20026153326034546,0.4475838840007782,0.34406328201293945,0.03399662673473358,0.4499555826187134,0.2053421288728714,0.3718200922012329,0.41026026010513306,0.4106225073337555,0.38779813051223755,0.2860701382160187,0.37531131505966187,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.63,17.02]}"
1107,0.33169251680374146,0.35737594962120056,0.3204883933067322,0.1901019811630249,0.27104461193084717,0.3054068386554718,0.3338404595851898,0.34332236647605896,0.3394452929496765,0.2848064601421356,0.3777467906475067,0.3288728892803192,0.4090040326118469,0.1883416622877121,0.37363868951797485,,,0.41777297854423523,0.4446110129356384,,0.3196030259132385,,0.28439244627952576,0.10525327920913696,0.20026153326034546,0.4475838840007782,0.34406328201293945,0.03399662673473358,0.4499555826187134,0.2053421288728714,0.3718200922012329,0.41026026010513306,0.4106225073337555,0.38779813051223755,0.2860701382160187,0.37531131505966187,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.63,17.02]}"
1108,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1109,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1110,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1111,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1112,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1113,0.30668744444847107,0.22753983736038208,0.21716532111167908,0.13431458175182343,0.22213758528232574,0.2398422211408615,0.20666518807411194,0.1815754920244217,0.26324519515037537,0.20171944797039032,0.18875741958618164,0.23511099815368652,0.19816282391548157,0.1340409517288208,0.2253105789422989,,,0.1925252228975296,0.035082295536994934,,0.17097873985767365,,0.018354985862970352,0.2940649092197418,0.278132826089859,0.3150239586830139,0.25562673807144165,0.06639425456523895,0.2504318952560425,0.059414200484752655,0.23454102873802185,0.1976272612810135,0.27721089124679565,0.2636934518814087,0.19749177992343903,0.3239518105983734,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.68,17.06]}"
1114,0.4435921013355255,0.34799373149871826,0.4019317626953125,0.1979047954082489,0.31826794147491455,0.39395156502723694,0.20493954420089722,0.23590199649333954,0.28639474511146545,0.1862819939851761,0.17850342392921448,0.19030874967575073,0.16481125354766846,0.11189237982034683,0.15643036365509033,,,0.15688665211200714,0.1554814577102661,,0.18200300633907318,,0.026496173813939095,0.08447857946157455,0.18486745655536652,0.31523779034614563,0.1575581282377243,0.1030144914984703,0.19316230714321136,0.053274966776371,0.11298660933971405,0.11649125814437866,0.08855832368135452,0.2636336088180542,0.19779853522777557,0.1243208721280098,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.65,17.05]}"
1115,0.3312041163444519,0.4034033417701721,0.3167344331741333,0.22758585214614868,0.3618467450141907,0.28909993171691895,0.31494203209877014,0.3467167019844055,0.2714998722076416,0.23059582710266113,0.219459667801857,0.24028457701206207,0.16999077796936035,0.0853905901312828,0.1909169703722,,,0.46877434849739075,0.08731741458177567,,0.11060883849859238,,0.029526066035032272,0.08525607734918594,0.1213223859667778,0.20664569735527039,0.09434240311384201,0.08503889292478561,0.20596463978290558,0.04727078974246979,0.11908526718616486,0.1651633232831955,0.07827992737293243,0.19403725862503052,0.27901986241340637,0.07475854456424713,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.66,17.05]}"
1116,0.3550577759742737,0.25069835782051086,0.23353826999664307,0.2232033759355545,0.3603089153766632,0.33712753653526306,0.3662893772125244,0.31914082169532776,0.3863772451877594,0.4193735420703888,0.4221459925174713,0.3928946256637573,0.4608883559703827,0.2120780348777771,0.45554986596107483,,,0.19143953919410706,0.44006669521331787,,0.14031720161437988,,0.06657233834266663,0.0322001650929451,0.0823344811797142,0.22144897282123566,0.0684654712677002,0.06946107745170593,0.14238831400871277,0.049754880368709564,0.2618064880371094,0.1832946389913559,0.15693959593772888,0.2569746971130371,0.23783144354820251,0.3312983512878418,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.56,17.03]}"
1117,0.3312041163444519,0.4034033417701721,0.3167344331741333,0.22758585214614868,0.3618467450141907,0.28909993171691895,0.31494203209877014,0.3467167019844055,0.2714998722076416,0.23059582710266113,0.219459667801857,0.24028457701206207,0.16999077796936035,0.0853905901312828,0.1909169703722,,,0.46877434849739075,0.08731741458177567,,0.11060883849859238,,0.029526066035032272,0.08525607734918594,0.1213223859667778,0.20664569735527039,0.09434240311384201,0.08503889292478561,0.20596463978290558,0.04727078974246979,0.11908526718616486,0.1651633232831955,0.07827992737293243,0.19403725862503052,0.27901986241340637,0.07475854456424713,"Saturday, January 4, 2020","{""type"":""Point"",""coordinates"":[95.66,17.05]}"
1118,,0.12621673941612244,,0.40569496154785156,0.06714903563261032,0.46688371896743774,0.3243144452571869,0.4342086911201477,0.3883550763130188,0.14680148661136627,0.24720342457294464,0.39174729585647583,0.3360995054244995,0.2652030289173126,0.21368636190891266,0.13457030057907104,0.3299766778945923,0.24793240427970886,0.27104616165161133,0.2756767272949219,0.21768462657928467,0.09366946667432785,0.17496128380298615,0.2375476360321045,0.18726631999015808,0.20014211535453796,0.1928752362728119,0.1259581446647644,0.19853529334068298,0.18631239235401154,0.15397566556930542,0.1362864375114441,0.15617088973522186,0.1681869626045227,0.03940531238913536,0.2832759618759155,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.27,-9.71]}"
1119,0.28229808807373047,0.315854549407959,0.18784213066101074,0.3908468186855316,0.29085007309913635,0.19733738899230957,0.2777709364891052,0.42987340688705444,0.192112997174263,0.3512825667858124,0.24808089435100555,0.3768638074398041,0.3450605869293213,0.32537612318992615,0.22726526856422424,0.29447266459465027,0.2159447818994522,0.2959710359573364,0.25594741106033325,0.2725091576576233,0.08965406566858292,0.23289090394973755,0.24273426830768585,0.1344321370124817,0.22678039968013763,0.22236372530460358,0.2118816375732422,0.1537911742925644,0.14810343086719513,0.2108292132616043,0.1730363816022873,0.16665588319301605,0.24037174880504608,0.350145548582077,0.23971416056156158,0.19595670700073242,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.38,-11.35]}"
1120,0.3813948631286621,0.34423956274986267,,0.26310330629348755,0.2759937644004822,,0.16043654084205627,0.40503862500190735,0.36913228034973145,0.4192631244659424,0.17419873178005219,0.3484354019165039,0.3255283236503601,0.07414120435714722,0.2779088318347931,0.27459126710891724,0.21180112659931183,0.21191193163394928,0.21444730460643768,0.18504948914051056,0.18243783712387085,0.17891067266464233,0.16721604764461517,0.09563731402158737,0.09025954455137253,0.14823123812675476,0.1441344916820526,0.05438944697380066,0.0559479258954525,0.14846284687519073,0.11649878323078156,0.15205873548984528,0.10590752959251404,0.18543951213359833,0.18309324979782104,0.2139056921005249,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.23,-15.4]}"
1121,0.3178849518299103,0.2852512001991272,0.09222733229398727,0.17338497936725616,0.41234084963798523,0.30019012093544006,0.3833272457122803,0.484107106924057,0.2976897954940796,0.3374446630477905,0.2626152038574219,0.4357001483440399,0.3466007709503174,0.2951786518096924,0.15744350850582123,0.2683429419994354,0.15396130084991455,0.25156673789024353,0.23460130393505096,0.20299464464187622,0.13133570551872253,0.1830253303050995,0.18963168561458588,0.18046078085899353,0.1587318778038025,0.1293957382440567,0.15678149461746216,0.10816900432109833,0.11228158324956894,0.1472993940114975,0.10213107615709305,0.1104130670428276,0.1714055836200714,0.1728007048368454,0.19370737671852112,0.19384847581386566,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.51,-11.25]}"
1122,,0.1896694004535675,,0.2555895447731018,0.07577478885650635,0.26183608174324036,0.34893307089805603,0.0729743167757988,0.06484521925449371,0.2625269889831543,0.404231995344162,0.34990108013153076,0.3326488435268402,0.21514789760112762,0.28016921877861023,0.25910529494285583,0.2766704857349396,0.09335185587406158,0.13671118021011353,0.25005730986595154,0.14077763259410858,0.20020389556884766,0.20667193830013275,0.1341463327407837,0.16547156870365143,0.10495258122682571,0.125784233212471,0.18278005719184875,0.12362077832221985,0.1749991625547409,0.08336132764816284,0.11952618509531021,0.20768053829669952,0.1976955085992813,5.970281199552119E-4,0.1333126425743103,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.73,-9.92]}"
1123,0.30655336380004883,0.2862149178981781,0.17617978155612946,0.29242607951164246,0.373114675283432,0.06771592050790787,0.2675764858722687,0.3691660165786743,0.3241903781890869,0.27454912662506104,0.3073435127735138,0.3003068268299103,0.22863945364952087,0.16422708332538605,0.24823680520057678,0.208452045917511,0.22265230119228363,0.13802887499332428,0.18360118567943573,0.1965191662311554,0.19175100326538086,0.16208305954933167,0.12910719215869904,0.07615510374307632,0.1654779314994812,0.17319901287555695,0.18525397777557373,0.054968640208244324,0.19609461724758148,0.047024767845869064,0.15963545441627502,0.11123389005661011,0.1309986263513565,0.22869205474853516,0.2336040586233139,0.18778736889362335,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.27,-15.07]}"
1124,,0.18338634073734283,,0.331489235162735,0.1563505232334137,0.300413578748703,0.34121641516685486,0.11949384957551956,0.040475402027368546,0.15238836407661438,0.40318170189857483,0.17146709561347961,0.24327196180820465,0.27474600076675415,0.3216196894645691,0.10561582446098328,0.07133110612630844,0.15996147692203522,0.07117732614278793,0.3620867133140564,0.059625107795000076,0.1639772355556488,0.36247482895851135,0.16785146296024323,0.166365385055542,0.040458980947732925,0.3359036445617676,0.19588735699653625,0.2233925759792328,0.22258517146110535,0.053736861795186996,0.19458609819412231,0.2655256390571594,0.3369232416152954,0.06737849861383438,0.3714245557785034,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[34.09,-10.64]}"
1125,,0.13336215913295746,,0.21821638941764832,0.13977347314357758,0.32946521043777466,0.2958027720451355,0.05840518698096275,0.09715356677770615,0.14480255544185638,0.04034852236509323,0.3398759365081787,0.10894979536533356,0.046845465898513794,0.05985661968588829,0.03512268885970116,0.05614682659506798,0.032952260226011276,0.3484431803226471,0.11134592443704605,0.19018582999706268,0.22553110122680664,0.21223685145378113,0.15871961414813995,0.17474138736724854,0.1447153091430664,0.17297355830669403,0.09077870100736618,0.24923264980316162,0.24933741986751556,0.08900851011276245,0.12513861060142517,0.28135204315185547,0.20407269895076752,0.06165007874369621,0.2030056118965149,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.52,-9.72]}"
1126,0.4166603982448578,0.2626965641975403,0.10315733402967453,0.15853239595890045,0.41811779141426086,0.12050547450780869,0.3099516034126282,0.10948693752288818,0.13873188197612762,0.38872984051704407,0.19624921679496765,0.31627553701400757,0.28408509492874146,0.24223268032073975,0.24053046107292175,0.1556212604045868,0.2956332862377167,0.13974231481552124,0.029576318338513374,0.2320183366537094,0.22713682055473328,0.1625424474477768,0.23530367016792297,0.13851019740104675,0.22812700271606445,0.24668368697166443,0.1656072586774826,0.2968365550041199,0.186037078499794,0.24516281485557556,0.3028024137020111,0.1795201152563095,0.17307955026626587,0.2776827812194824,0.4006970524787903,0.340179443359375,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[34.07,-18.53]}"
1127,,0.1896694004535675,,0.2555895447731018,0.07577478885650635,0.26183608174324036,0.34893307089805603,0.0729743167757988,0.06484521925449371,0.2625269889831543,0.404231995344162,0.34990108013153076,0.3326488435268402,0.21514789760112762,0.28016921877861023,0.25910529494285583,0.2766704857349396,0.09335185587406158,0.13671118021011353,0.25005730986595154,0.14077763259410858,0.20020389556884766,0.20667193830013275,0.1341463327407837,0.16547156870365143,0.10495258122682571,0.125784233212471,0.18278005719184875,0.12362077832221985,0.1749991625547409,0.08336132764816284,0.11952618509531021,0.20768053829669952,0.1976955085992813,5.970281199552119E-4,0.1333126425743103,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.73,-9.92]}"
1128,0.28345948457717896,0.16253311932086945,0.2902226150035858,0.402644544839859,0.05576615408062935,0.42045682668685913,0.3923549950122833,0.23322325944900513,0.4142996370792389,0.3262067437171936,0.4860938787460327,0.4653662443161011,0.24609853327274323,0.31368884444236755,0.3616182804107666,0.29369428753852844,0.29805636405944824,0.31276848912239075,0.25378963351249695,0.276294469833374,0.26461508870124817,0.14687544107437134,0.18660658597946167,0.13971039652824402,0.15981140732765198,0.1369638592004776,0.14049772918224335,0.15935175120830536,0.19103142619132996,0.1729881763458252,0.23799052834510803,0.06797325611114502,0.205917090177536,0.2798781096935272,0.2105029672384262,0.2350340336561203,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.52,-10.83]}"
1129,,0.14105552434921265,,0.3617953658103943,0.07831110805273056,0.45365723967552185,0.3701103627681732,0.33695152401924133,0.3471214473247528,0.1534314900636673,0.13204047083854675,0.3230365216732025,0.280420184135437,0.17377135157585144,0.2766236960887909,0.11199332773685455,0.10788730531930923,0.14749999344348907,0.20706138014793396,0.17911763489246368,0.11458393186330795,0.060689281672239304,0.14282502233982086,0.14959244430065155,0.18397291004657745,0.14649567008018494,0.1587023138999939,0.1340482383966446,0.17865312099456787,0.15464814007282257,0.1318039894104004,0.13289739191532135,0.16620391607284546,0.17002102732658386,0.041047535836696625,0.1924465000629425,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.28,-9.71]}"
1130,0.18817093968391418,0.26610419154167175,0.22996103763580322,0.1876136213541031,0.3283381164073944,0.12957802414894104,0.22490046918392181,0.3083532750606537,0.27190831303596497,0.32056725025177,0.32981130480766296,0.21175077557563782,0.23587563633918762,0.28922975063323975,0.24376316368579865,0.009734660387039185,0.23773935437202454,0.08973491936922073,0.16765014827251434,0.18373137712478638,0.15069904923439026,0.12992261350154877,0.15975706279277802,0.056679971516132355,0.13070601224899292,0.1400003433227539,0.12359919399023056,0.04339571297168732,0.14052364230155945,0.08037269115447998,0.13064058125019073,0.12854033708572388,0.07659834623336792,0.14137119054794312,0.14998647570610046,0.21679897606372833,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.37,-15.06]}"
1131,,0.13336215913295746,,0.21821638941764832,0.13977347314357758,0.32946521043777466,0.2958027720451355,0.05840518698096275,0.09715356677770615,0.14480255544185638,0.04034852236509323,0.3398759365081787,0.10894979536533356,0.046845465898513794,0.05985661968588829,0.03512268885970116,0.05614682659506798,0.032952260226011276,0.3484431803226471,0.11134592443704605,0.19018582999706268,0.22553110122680664,0.21223685145378113,0.15871961414813995,0.17474138736724854,0.1447153091430664,0.17297355830669403,0.09077870100736618,0.24923264980316162,0.24933741986751556,0.08900851011276245,0.12513861060142517,0.28135204315185547,0.20407269895076752,0.06165007874369621,0.2030056118965149,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.52,-9.72]}"
1132,0.18817093968391418,0.26610419154167175,0.22996103763580322,0.1876136213541031,0.3283381164073944,0.12957802414894104,0.22490046918392181,0.3083532750606537,0.27190831303596497,0.32056725025177,0.32981130480766296,0.21175077557563782,0.23587563633918762,0.28922975063323975,0.24376316368579865,0.009734660387039185,0.23773935437202454,0.08973491936922073,0.16765014827251434,0.18373137712478638,0.15069904923439026,0.12992261350154877,0.15975706279277802,0.056679971516132355,0.13070601224899292,0.1400003433227539,0.12359919399023056,0.04339571297168732,0.14052364230155945,0.08037269115447998,0.13064058125019073,0.12854033708572388,0.07659834623336792,0.14137119054794312,0.14998647570610046,0.21679897606372833,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.37,-15.06]}"
1133,,0.14105552434921265,,0.3617953658103943,0.07831110805273056,0.45365723967552185,0.3701103627681732,0.33695152401924133,0.3471214473247528,0.1534314900636673,0.13204047083854675,0.3230365216732025,0.280420184135437,0.17377135157585144,0.2766236960887909,0.11199332773685455,0.10788730531930923,0.14749999344348907,0.20706138014793396,0.17911763489246368,0.11458393186330795,0.060689281672239304,0.14282502233982086,0.14959244430065155,0.18397291004657745,0.14649567008018494,0.1587023138999939,0.1340482383966446,0.17865312099456787,0.15464814007282257,0.1318039894104004,0.13289739191532135,0.16620391607284546,0.17002102732658386,0.041047535836696625,0.1924465000629425,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.28,-9.71]}"
1134,,0.24013827741146088,,0.4155644178390503,0.08126967400312424,0.4908287823200226,0.4141278862953186,0.5415002107620239,0.18113164603710175,0.15442226827144623,0.3853718936443329,0.4913070797920227,0.38075360655784607,0.24553929269313812,0.417891263961792,0.12192729860544205,0.2888571619987488,0.1725909262895584,0.21166665852069855,0.20221954584121704,0.15909448266029358,0.029723282903432846,0.1969783753156662,0.23785808682441711,0.22429707646369934,0.21385470032691956,0.2370527982711792,0.285646915435791,0.20440250635147095,0.30461421608924866,0.1924738585948944,0.2018941193819046,0.3006095886230469,0.3271588087081909,0.03770458325743675,0.49150994420051575,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.28,-9.7]}"
1135,,0.14105552434921265,,0.3617953658103943,0.07831110805273056,0.45365723967552185,0.3701103627681732,0.33695152401924133,0.3471214473247528,0.1534314900636673,0.13204047083854675,0.3230365216732025,0.280420184135437,0.17377135157585144,0.2766236960887909,0.11199332773685455,0.10788730531930923,0.14749999344348907,0.20706138014793396,0.17911763489246368,0.11458393186330795,0.060689281672239304,0.14282502233982086,0.14959244430065155,0.18397291004657745,0.14649567008018494,0.1587023138999939,0.1340482383966446,0.17865312099456787,0.15464814007282257,0.1318039894104004,0.13289739191532135,0.16620391607284546,0.17002102732658386,0.041047535836696625,0.1924465000629425,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.28,-9.71]}"
1136,0.4048619568347931,0.2893214821815491,0.10568860918283463,0.39538830518722534,0.43715062737464905,0.19988292455673218,0.29035326838493347,0.43218904733657837,0.3599983751773834,0.38094469904899597,0.4366108477115631,0.3904082775115967,0.3014693558216095,0.30782029032707214,0.28609102964401245,0.1382361352443695,0.2499735802412033,0.09081786125898361,0.1157551035284996,0.20467974245548248,0.11522701382637024,0.11937473714351654,0.08718674629926682,0.06474195420742035,0.12224553525447845,0.10006365180015564,0.1302068829536438,0.034087225794792175,0.1746746450662613,0.07337657362222672,0.14460250735282898,0.14832495152950287,0.08326748758554459,0.33209428191185,0.2676504850387573,0.18744336068630219,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.24,-15.11]}"
1137,0.4729436933994293,0.4496755599975586,,0.2512279748916626,0.2381456345319748,,0.13566571474075317,0.39332330226898193,0.38182663917541504,0.3913043439388275,0.21733182668685913,0.38828739523887634,0.32980218529701233,0.10261260718107224,0.3141377568244934,0.2941991090774536,0.21041269600391388,0.13238170742988586,0.14748775959014893,0.2501782774925232,0.25176188349723816,0.19618068635463715,0.18936869502067566,0.11460231244564056,0.1760627180337906,0.15344204008579254,0.1746056079864502,0.16231724619865417,0.26542356610298157,0.14280226826667786,0.28597381711006165,0.30750173330307007,0.16276903450489044,0.24334704875946045,0.2120290994644165,0.2681683301925659,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[35.25,-15.47]}"
1138,0.4166603982448578,0.2626965641975403,0.10315733402967453,0.15853239595890045,0.41811779141426086,0.12050547450780869,0.3099516034126282,0.10948693752288818,0.13873188197612762,0.38872984051704407,0.19624921679496765,0.31627553701400757,0.28408509492874146,0.24223268032073975,0.24053046107292175,0.1556212604045868,0.2956332862377167,0.13974231481552124,0.029576318338513374,0.2320183366537094,0.22713682055473328,0.1625424474477768,0.23530367016792297,0.13851019740104675,0.22812700271606445,0.24668368697166443,0.1656072586774826,0.2968365550041199,0.186037078499794,0.24516281485557556,0.3028024137020111,0.1795201152563095,0.17307955026626587,0.2776827812194824,0.4006970524787903,0.340179443359375,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[34.07,-18.53]}"
1139,,0.041780736297369,,0.30076199769973755,0.06535626202821732,0.4049301743507385,0.15955233573913574,0.20990444719791412,0.22047628462314606,0.3287965953350067,0.10863944888114929,0.17468413710594177,0.2610674798488617,0.15949809551239014,0.07975830882787704,0.22345951199531555,0.09387528151273727,0.07550963014364243,0.2740495502948761,0.17382575571537018,0.25403648614883423,0.12900179624557495,0.1312827616930008,0.1765410155057907,0.22367843985557556,0.16220152378082275,0.15854033827781677,0.2897430658340454,0.29375678300857544,0.26023727655410767,0.10498339682817459,0.24700847268104553,0.3055066764354706,0.3558512330055237,0.06377969682216644,0.1818457692861557,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.4,-9.97]}"
1140,,0.1896694004535675,,0.2555895447731018,0.07577478885650635,0.26183608174324036,0.34893307089805603,0.0729743167757988,0.06484521925449371,0.2625269889831543,0.404231995344162,0.34990108013153076,0.3326488435268402,0.21514789760112762,0.28016921877861023,0.25910529494285583,0.2766704857349396,0.09335185587406158,0.13671118021011353,0.25005730986595154,0.14077763259410858,0.20020389556884766,0.20667193830013275,0.1341463327407837,0.16547156870365143,0.10495258122682571,0.125784233212471,0.18278005719184875,0.12362077832221985,0.1749991625547409,0.08336132764816284,0.11952618509531021,0.20768053829669952,0.1976955085992813,5.970281199552119E-4,0.1333126425743103,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.73,-9.92]}"
1141,0.06694435328245163,0.26393061876296997,,0.5508052110671997,0.4052591323852539,0.39619559049606323,0.4367791414260864,0.09977656602859497,0.3922761082649231,0.419975608587265,0.30829092860221863,0.3123105466365814,0.30831363797187805,0.2675419747829437,0.23214305937290192,0.28290241956710815,0.17650775611400604,0.18539346754550934,0.1834927499294281,0.17297624051570892,0.1135292500257492,0.14427098631858826,0.1533898264169693,0.0747891515493393,0.17902758717536926,0.1207411140203476,0.12154069542884827,0.16630980372428894,0.1120043694972992,0.12986885011196136,0.15705007314682007,0.115664042532444,0.10186251997947693,0.0577908456325531,0.18562434613704681,0.08235638588666916,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[34.43,-13.74]}"
1142,,0.13336215913295746,,0.21821638941764832,0.13977347314357758,0.32946521043777466,0.2958027720451355,0.05840518698096275,0.09715356677770615,0.14480255544185638,0.04034852236509323,0.3398759365081787,0.10894979536533356,0.046845465898513794,0.05985661968588829,0.03512268885970116,0.05614682659506798,0.032952260226011276,0.3484431803226471,0.11134592443704605,0.19018582999706268,0.22553110122680664,0.21223685145378113,0.15871961414813995,0.17474138736724854,0.1447153091430664,0.17297355830669403,0.09077870100736618,0.24923264980316162,0.24933741986751556,0.08900851011276245,0.12513861060142517,0.28135204315185547,0.20407269895076752,0.06165007874369621,0.2030056118965149,"Friday, January 3, 2020","{""type"":""Point"",""coordinates"":[33.52,-9.72]}"
